workerid,proliferate.condition,ah_response,item,object,predicate,prior_condition,prior_fact,prior_rating,question_order,response,rt,slide_number_in_experiment,speaker_response,text,trigger,trigger_class,utterance,error
959,condition1,0.93,mary,,inform,high_prob,Mary is taking a prenatal yoga class,0.815167785234899,ah_first,,6757,22,0.86,,inform_pos,Control,"<font color=""red"">Jonathan</font> informed Sam that Mary is pregnant.",
959,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,2749,23,1,,MC,Filler,These muffins have blueberries in them.,
959,condition1,,emma,,Polar,low_prob,Emma is in first grade,0.323098591549296,ah_first,,6391,24,1,,bare_pos,Critical,Emma studied on Saturday morning.,
959,condition1,0.93,jayden,,inform,low_prob,Jayden doesn't have a driver's license,0.1756,ah_first,,8797,25,0.86,,inform_pos,Control,"<font color=""red"">Ryan</font> informed Sam that Jayden rented a car.",
959,condition1,,isabella,,Polar,high_prob,Isabella is from Argentina,0.517707006369427,ah_first,,3710,26,0.99,,bare_neg,Critical,Isabella didn't eat a steak on Sunday.,
959,condition1,0.9,julian,,say,low_prob,Julian is German,0.401796875,ah_first,,7789,27,0.79,,say_neg,Control,"<font color=""red"">Stephanie</font> said that Julian doesn't dance salsa.",
959,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,2546,28,1,,MC,Filler,Carl's kids were in the garage.,
959,condition1,0.9,zoe,,think,high_prob,Zoe is a math major,0.745971223021583,ah_first,,3368,29,0.79,,think_pos,Critical,"<font color=""red"">Melissa</font> thinks that Zoe calculated the tip.",
927,condition1,,,Margaret,,,,,,Margaret,0,1,,bot_check,,,,
927,condition1,0.99,julian,,know,high_prob,Julian is Cuban,0.599493670886076,speaker_first,,36191,4,0.99,,know_neg,Critical,"<font color=""red"">Melissa</font> knows that Julian doesn't dance salsa.",
927,condition1,0.99,zoe,,know,low_prob,Zoe is 5 years old,0.192108843537415,speaker_first,,16980,5,0.96,,know_pos,Critical,"<font color=""red"">Brandon</font> knows that Zoe calculated the tip.",
927,condition1,,hat,,MC,neutral,Hats are worn on the head,0,speaker_first,,12975,6,0.99,,MC,Filler,Samantha has a new hat.,
927,condition1,,isabella,,Polar,high_prob,Isabella is from Argentina,0.517707006369427,speaker_first,,9806,7,0.99,,bare_pos,Critical,Isabella ate a steak on Sunday.,
927,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,speaker_first,,13088,8,0.99,,MC,Filler,Ann dances ballet.,
927,condition1,0.77,jackson,,say,low_prob,Jackson is obese,0.186013986013986,speaker_first,,21377,9,0.38,,say_pos,Control,"<font color=""red"">Rebecca</font> said that Jackson ran 10 miles.",
927,condition1,,owen,,Polar,low_prob,Owen lives in New Orleans,0.279503546099291,speaker_first,,15034,10,0.98,,bare_neg,Critical,Owen didn't shovel snow last winter.,
927,condition1,0.99,charley,,inform,high_prob,Charley lives in Mexico,0.804632352941177,speaker_first,,21842,11,0.88,,inform_pos,Control,"<font color=""red"">Gary</font> informed Sam that Charley speaks Spanish.",
927,condition1,,sophia,,Polar,high_prob,Sophia is a hipster,0.634248366013072,speaker_first,,10146,12,0.98,,bare_neg,Critical,Sophia didn't get a tattoo.,
927,condition1,0.97,danny,,inform,high_prob,Danny loves cake,0.697062937062937,speaker_first,,26929,13,0.63,,inform_neg,Control,"<font color=""red"">Laura</font> informed Sam that Danny didn't eat the last cupcake.",
927,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,speaker_first,,11735,14,0.99,,MC,Filler,Carl's kids were in the garage.,
927,condition1,0.99,mary,,say,high_prob,Mary is taking a prenatal yoga class,0.815167785234899,speaker_first,,20358,15,0.92,,say_neg,Control,"<font color=""red"">Deborah</font> said that Mary isn't pregnant.",
927,condition1,0.99,josh,,know,high_prob,Josh is a 5-year old boy,0.544575163398693,speaker_first,,18579,16,0.92,,know_pos,Critical,"<font color=""red"">Jason</font> knows that Josh learned to ride a bike yesterday.",
927,condition1,0.86,jon,,inform,low_prob,Jon lives 10 miles away from work,0.235696202531646,speaker_first,,28513,17,0.02,,inform_pos,Control,"<font color=""red"">Nicholas</font> informed Sam that Jon walks to work.",
927,condition1,0.99,jayden,,know,low_prob,Jayden doesn't have a driver's license,0.1756,speaker_first,,16981,18,0.98,,know_neg,Critical,"<font color=""red"">Emily</font> knows that Jayden didn't rent a car.",
927,condition1,0.84,grace,,think,low_prob,Grace hates her sister,0.24777027027027,speaker_first,,21509,19,0.2,,think_pos,Critical,"<font color=""red"">Shirley</font> thinks that Grace visited her sister.",
927,condition1,,josie,,Polar,low_prob,Josie doesn't have a passport,0.117286821705426,speaker_first,,14765,20,0.02,,bare_pos,Critical,Josie went on vacation to France.,
927,condition1,0.98,tony,,inform,low_prob,Tony has been sober for 20 years,0.2196,speaker_first,,15378,21,0.98,,inform_neg,Control,"<font color=""red"">Sharon</font> informed Sam that Tony didn't have a drink last night.",
927,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,speaker_first,,10527,22,0.97,,MC,Filler,This pizza has mushrooms on it.,
927,condition1,0.98,frank,,say,low_prob,Frank is allergic to cats,0.16965034965035,speaker_first,,12103,23,0.99,,say_neg,Control,"<font color=""red"">Jonathan</font> said that Frank didn't get a cat.",
927,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,speaker_first,,7254,24,0.99,,MC,Filler,These muffins have blueberries in them.,
927,condition1,0.9,mia,,think,high_prob,Mia is a college student,0.579022556390977,speaker_first,,20148,25,0.4,,think_neg,Critical,"<font color=""red"">Stephanie</font> thinks that Mia didn't drink 2 cocktails last night.",
927,condition1,0.99,emily,,think,high_prob,Emily has been saving for a year,0.561555555555556,speaker_first,,16093,26,0.82,,think_pos,Critical,"<font color=""red"">Ronald</font> thinks that Emily bought a car yesterday.",
927,condition1,0.98,emma,,think,low_prob,Emma is in first grade,0.323098591549296,speaker_first,,14889,27,0.99,,think_neg,Critical,"<font color=""red"">Eric</font> thinks that Emma didn't study on Saturday morning.",
927,condition1,,kids,,MC,neutral,Many children like ice cream,0,speaker_first,,9719,28,0.98,,MC,Filler,Jack was playing outside with the kids.,
927,condition1,0.98,olivia,,say,high_prob,Olivia works the third shift,0.664776119402985,speaker_first,,18573,29,0.88,,say_pos,Control,"<font color=""red"">Ryan</font> said that Olivia sleeps until noon.",
710,condition1,,,Jessica,,,,,,Jessica,0,1,,bot_check,,,,
710,condition1,0.79,julian,,inform,low_prob,Julian is German,0.401796875,speaker_first,,32741,4,0.72,,inform_neg,Control,"<font color=""red"">Michelle</font> informed Sam that Julian doesn't dance salsa.",
710,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,speaker_first,,8052,5,0.81,,MC,Filler,Ann dances ballet.,
710,condition1,,josie,,Polar,low_prob,Josie doesn't have a passport,0.117286821705426,speaker_first,,8508,6,0.82,,bare_neg,Critical,Josie didn't go on vacation to France.,
710,condition1,,grace,,Polar,high_prob,Grace loves her sister,0.790144927536232,speaker_first,,7672,7,0.41,,bare_neg,Critical,Grace didn't visit her sister.,
710,condition1,0.58,tony,,know,low_prob,Tony has been sober for 20 years,0.2196,speaker_first,,19666,8,0.29,,know_pos,Critical,"<font color=""red"">Melissa</font> knows that Tony had a drink last night.",
710,condition1,0.74,charley,,inform,high_prob,Charley lives in Mexico,0.804632352941177,speaker_first,,8090,9,0.63,,inform_pos,Control,"<font color=""red"">Nicholas</font> informed Sam that Charley speaks Spanish.",
710,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,speaker_first,,13663,10,0.33,,MC,Filler,Carl's kids were in the garage.,
710,condition1,0.57,sophia,,say,low_prob,Sophia is a high end fashion model,0.415413533834586,speaker_first,,10352,11,0.37,,say_neg,Control,"<font color=""red"">Jacob</font> said that Sophia didn't get a tattoo.",
710,condition1,0.4,frank,,think,low_prob,Frank is allergic to cats,0.16965034965035,speaker_first,,12446,12,0.17,,think_pos,Critical,"<font color=""red"">Emily</font> thinks that Frank got a cat.",
710,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,speaker_first,,7112,13,0.65,,MC,Filler,This pizza has mushrooms on it.,
710,condition1,,kids,,MC,neutral,Many children like ice cream,0,speaker_first,,6201,14,0.61,,MC,Filler,Jack was playing outside with the kids.,
710,condition1,0.73,jayden,,think,low_prob,Jayden doesn't have a driver's license,0.1756,speaker_first,,12171,15,0.66,,think_neg,Critical,"<font color=""red"">Gary</font> thinks that Jayden didn't rent a car.",
710,condition1,0.85,jon,,say,high_prob,Jon lives 2 blocks away from work,0.7559375,speaker_first,,5650,16,0.72,,say_pos,Control,"<font color=""red"">Timothy</font> said that Jon walks to work.",
710,condition1,0.59,olivia,,say,low_prob,Olivia has two small children,0.210592105263158,speaker_first,,15703,17,0.47,,say_pos,Control,"<font color=""red"">Jeffrey</font> said that Olivia sleeps until noon.",
710,condition1,0.6,zoe,,inform,high_prob,Zoe is a math major,0.745971223021583,speaker_first,,12000,18,0.51,,inform_neg,Control,"<font color=""red"">Stephanie</font> informed Sam that Zoe didn't calculate the tip.",
710,condition1,,jackson,,Polar,high_prob,Jackson is training for a marathon,0.774965034965035,speaker_first,,4818,19,0.69,,bare_pos,Critical,Jackson ran 10 miles.,
710,condition1,0.61,emma,,know,high_prob,Emma is in law school,0.680763888888889,speaker_first,,7716,20,0.61,,know_neg,Critical,"<font color=""red"">Jonathan</font> knows that Emma didn't study on Saturday morning.",
710,condition1,0.51,owen,,know,low_prob,Owen lives in New Orleans,0.279503546099291,speaker_first,,10301,21,0.39,,know_neg,Critical,"<font color=""red"">Laura</font> knows that Owen didn't shovel snow last winter.",
710,condition1,0.36,mary,,think,high_prob,Mary is taking a prenatal yoga class,0.815167785234899,speaker_first,,14820,22,0.29,,think_neg,Critical,"<font color=""red"">Ryan</font> thinks that Mary isn't pregnant.",
710,condition1,0.36,mia,,inform,low_prob,Mia is a nun,0.224901960784314,speaker_first,,5956,23,0.32,,inform_pos,Control,"<font color=""red"">Ronald</font> informed Sam that Mia drank 2 cocktails last night.",
710,condition1,,hat,,MC,neutral,Hats are worn on the head,0,speaker_first,,8526,24,0.61,,MC,Filler,Samantha has a new hat.,
710,condition1,,emily,,Polar,low_prob,Emily never has any money,0.151655629139073,speaker_first,,4501,25,0.34,,bare_pos,Critical,Emily bought a car yesterday.,
710,condition1,0.42,isabella,,know,high_prob,Isabella is from Argentina,0.517707006369427,speaker_first,,8026,26,0.37,,know_pos,Critical,"<font color=""red"">Brandon</font> knows that Isabella ate a steak on Sunday.",
710,condition1,0.63,danny,,think,high_prob,Danny loves cake,0.697062937062937,speaker_first,,5624,27,0.59,,think_pos,Critical,"<font color=""red"">Jason</font> thinks that Danny ate the last cupcake.",
710,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,speaker_first,,3733,28,0.68,,MC,Filler,These muffins have blueberries in them.,
710,condition1,0.69,josh,,say,high_prob,Josh is a 5-year old boy,0.544575163398693,speaker_first,,7587,29,0.66,,say_neg,Control,"<font color=""red"">Shirley</font> said that Josh didn't learn to ride a bike yesterday.",
625,condition1,,,Sarah,,,,,,Sarah,0,1,,bot_check,,,,
625,condition1,,hat,,MC,neutral,Hats are worn on the head,0,speaker_first,,19024,4,0.78,,MC,Filler,Samantha has a new hat.,
625,condition1,0.59,julian,,know,low_prob,Julian is German,0.401796875,speaker_first,,29126,5,0.59,,know_pos,Critical,"<font color=""red"">Brandon</font> knows that Julian dances salsa.",
625,condition1,,isabella,,Polar,low_prob,Isabella is a vegetarian,0.125813953488372,speaker_first,,19978,6,0.71,,bare_pos,Critical,Isabella ate a steak on Sunday.,
625,condition1,0.59,grace,,think,low_prob,Grace hates her sister,0.24777027027027,speaker_first,,42375,7,0.6,,think_neg,Critical,"<font color=""red"">Jeffrey</font> thinks that Grace didn't visit her sister.",
625,condition1,0.74,mary,,inform,low_prob,Mary is a middle school student,0.225401459854015,speaker_first,,29463,8,0.7,,inform_neg,Control,"<font color=""red"">Ryan</font> informed Sam that Mary isn't pregnant.",
625,condition1,1,sophia,,know,high_prob,Sophia is a hipster,0.634248366013072,speaker_first,,16560,9,1,,know_neg,Critical,"<font color=""red"">Amanda</font> knows that Sophia didn't get a tattoo.",
625,condition1,0.55,emma,,say,high_prob,Emma is in law school,0.680763888888889,speaker_first,,21768,10,1,,say_pos,Control,"<font color=""red"">Shirley</font> said that Emma studied on Saturday morning.",
625,condition1,,jackson,,Polar,low_prob,Jackson is obese,0.186013986013986,speaker_first,,12050,11,1,,bare_neg,Critical,Jackson didn't run 10 miles.,
625,condition1,0.55,josh,,think,low_prob,Josh is a 75-year old man,0.236917293233083,speaker_first,,24239,12,0.26,,think_pos,Critical,"<font color=""red"">Jason</font> thinks that Josh learned to ride a bike yesterday.",
625,condition1,1,danny,,say,low_prob,Danny is a diabetic,0.27993006993007,speaker_first,,77937,13,0.56,,say_neg,Control,"<font color=""red"">Ronald</font> said that Danny didn't eat the last cupcake.",
625,condition1,,kids,,MC,neutral,Many children like ice cream,0,speaker_first,,7679,14,1,,MC,Filler,Jack was playing outside with the kids.,
625,condition1,1,tony,,inform,high_prob,Tony really likes to party with his friends,0.747279411764706,speaker_first,,19296,15,0.58,,inform_pos,Control,"<font color=""red"">Laura</font> informed Sam that Tony had a drink last night.",
625,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,speaker_first,,18368,16,1,,MC,Filler,This pizza has mushrooms on it.,
625,condition1,0.62,charley,,think,high_prob,Charley lives in Mexico,0.804632352941177,speaker_first,,35887,17,0.38,,think_pos,Critical,"<font color=""red"">Timothy</font> thinks that Charley speaks Spanish.",
625,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,speaker_first,,15128,18,1,,MC,Filler,Ann dances ballet.,
625,condition1,1,olivia,,know,high_prob,Olivia works the third shift,0.664776119402985,speaker_first,,9560,19,0.55,,know_pos,Critical,"<font color=""red"">Nicholas</font> knows that Olivia sleeps until noon.",
625,condition1,1,jon,,know,low_prob,Jon lives 10 miles away from work,0.235696202531646,speaker_first,,11824,20,0.59,,know_neg,Critical,"<font color=""red"">Melissa</font> knows that Jon doesn't walk to work.",
625,condition1,,jayden,,Polar,high_prob,Jayden's car is in the shop,0.687794117647059,speaker_first,,15601,21,0.77,,bare_pos,Critical,Jayden rented a car.,
625,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,speaker_first,,10472,22,1,,MC,Filler,Carl's kids were in the garage.,
625,condition1,,emily,,Polar,high_prob,Emily has been saving for a year,0.561555555555556,speaker_first,,4560,23,0.99,,bare_neg,Critical,Emily didn't buy a car yesterday.,
625,condition1,0.62,mia,,think,high_prob,Mia is a college student,0.579022556390977,speaker_first,,11431,24,0.35,,think_neg,Critical,"<font color=""red"">Jonathan</font> thinks that Mia didn't drink 2 cocktails last night.",
625,condition1,0.65,zoe,,say,high_prob,Zoe is a math major,0.745971223021583,speaker_first,,21072,25,0.3,,say_neg,Control,"<font color=""red"">Eric</font> said that Zoe didn't calculate the tip.",
625,condition1,0.71,josie,,inform,low_prob,Josie doesn't have a passport,0.117286821705426,speaker_first,,13752,26,0.2,,inform_pos,Control,"<font color=""red"">Gary</font> informed Sam that Josie went on vacation to France.",
625,condition1,0.8,frank,,inform,high_prob,Frank has always wanted a pet,0.67972027972028,speaker_first,,15048,27,0.62,,inform_neg,Control,"<font color=""red"">Stephanie</font> informed Sam that Frank didn't get a cat.",
625,condition1,1,owen,,say,low_prob,Owen lives in New Orleans,0.279503546099291,speaker_first,,45313,28,1,,say_pos,Control,"<font color=""red"">Jacob</font> said that Owen shoveled snow last winter.",
625,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,speaker_first,,11872,29,1,,MC,Filler,These muffins have blueberries in them.,
891,condition1,,,Barbara,,,,,,Barbara,0,1,,bot_check,,,,
891,condition1,0.82,tony,,inform,high_prob,Tony really likes to party with his friends,0.747279411764706,speaker_first,,25357,4,0.11,,inform_neg,Control,"<font color=""red"">Carol</font> informed Sam that Tony didn't have a drink last night.",
891,condition1,0.97,jayden,,know,high_prob,Jayden's car is in the shop,0.687794117647059,speaker_first,,13680,5,0.8,,know_pos,Critical,"<font color=""red"">Nicholas</font> knows that Jayden rented a car.",
